,file_base,png_file_q,A,C,lightness,complexity
221,rd_out/uni/MB_1_A0.0869_C0.055,rd_out/uni/MB_1_A0.0869_C0.055_02000.png,0.08689655172413792,0.05517241379310345,0.3718820861678005,0.3827678277960845
222,rd_out/uni/MB_1_A0.0893_C0.055,rd_out/uni/MB_1_A0.0893_C0.055_02000.png,0.08931034482758621,0.05517241379310345,0.38378117913832205,0.3988766948330416
223,rd_out/uni/MB_1_A0.0917_C0.055,rd_out/uni/MB_1_A0.0917_C0.055_02000.png,0.09172413793103447,0.05517241379310345,0.3946031746031746,0.42736772384542976
224,rd_out/uni/MB_1_A0.0941_C0.055,rd_out/uni/MB_1_A0.0941_C0.055_02000.png,0.09413793103448276,0.05517241379310345,0.4308786848072562,0.66296616488116
225,rd_out/uni/MB_1_A0.0966_C0.055,rd_out/uni/MB_1_A0.0966_C0.055_02000.png,0.09655172413793103,0.05517241379310345,0.4468310657596372,0.7000440363196003
226,rd_out/uni/MB_1_A0.0990_C0.055,rd_out/uni/MB_1_A0.0990_C0.055_02000.png,0.09896551724137932,0.05517241379310345,0.4646315192743764,0.7256790119287531
227,rd_out/uni/MB_1_A0.1014_C0.055,rd_out/uni/MB_1_A0.1014_C0.055_02000.png,0.1013793103448276,0.05517241379310345,0.4842403628117914,0.7881960343513987
228,rd_out/uni/MB_1_A0.1038_C0.055,rd_out/uni/MB_1_A0.1038_C0.055_02000.png,0.10379310344827587,0.05517241379310345,0.5074206349206349,0.7506445197911448
229,rd_out/uni/MB_1_A0.1062_C0.055,rd_out/uni/MB_1_A0.1062_C0.055_02000.png,0.10620689655172416,0.05517241379310345,0.508888888888889,0.7587732583980559
230,rd_out/uni/MB_1_A0.1086_C0.055,rd_out/uni/MB_1_A0.1086_C0.055_02000.png,0.10862068965517242,0.05517241379310345,0.5257936507936508,0.7788212090617475
231,rd_out/uni/MB_1_A0.1110_C0.055,rd_out/uni/MB_1_A0.1110_C0.055_02000.png,0.1110344827586207,0.05517241379310345,0.5625510204081633,0.8077767393788489
232,rd_out/uni/MB_1_A0.1134_C0.055,rd_out/uni/MB_1_A0.1134_C0.055_02000.png,0.11344827586206895,0.05517241379310345,0.5689512471655329,0.8375945564423808
233,rd_out/uni/MB_1_A0.1159_C0.055,rd_out/uni/MB_1_A0.1159_C0.055_02000.png,0.11586206896551725,0.05517241379310345,0.6057993197278911,0.5902945062207962
234,rd_out/uni/MB_1_A0.1183_C0.055,rd_out/uni/MB_1_A0.1183_C0.055_02000.png,0.11827586206896552,0.05517241379310345,0.6704251700680273,0.5274226954828163
235,rd_out/uni/MB_1_A0.1207_C0.055,rd_out/uni/MB_1_A0.1207_C0.055_02000.png,0.1206896551724138,0.05517241379310345,0.7110544217687075,0.4733673507690177
236,rd_out/uni/MB_1_A0.1231_C0.055,rd_out/uni/MB_1_A0.1231_C0.055_02000.png,0.12310344827586207,0.05517241379310345,0.7829535147392289,0.3542821204911885
237,rd_out/uni/MB_1_A0.1255_C0.055,rd_out/uni/MB_1_A0.1255_C0.055_02000.png,0.12551724137931036,0.05517241379310345,0.9009807256235828,0.2296060013200365
238,rd_out/uni/MB_1_A0.1279_C0.055,rd_out/uni/MB_1_A0.1279_C0.055_02000.png,0.12793103448275864,0.05517241379310345,0.9554251700680272,0.22606874369380134
239,rd_out/uni/MB_1_A0.1303_C0.055,rd_out/uni/MB_1_A0.1303_C0.055_02000.png,0.1303448275862069,0.05517241379310345,0.9690419501133788,0.2590614417088022
240,rd_out/uni/MB_1_A0.1328_C0.055,rd_out/uni/MB_1_A0.1328_C0.055_02000.png,0.1327586206896552,0.05517241379310345,0.989812925170068,0.3379192540422451
241,rd_out/uni/MB_1_A0.1352_C0.055,rd_out/uni/MB_1_A0.1352_C0.055_02000.png,0.13517241379310346,0.05517241379310345,0.9898356009070296,0.2711735972866939
242,rd_out/uni/MB_1_A0.0700_C0.072,rd_out/uni/MB_1_A0.0700_C0.072_02000.png,0.07,0.07241379310344828,0.3188095238095238,0.2675594821990298
243,rd_out/uni/MB_1_A0.0724_C0.072,rd_out/uni/MB_1_A0.0724_C0.072_02000.png,0.07241379310344828,0.07241379310344828,0.3245181405895692,0.21913185285134906
244,rd_out/uni/MB_1_A0.0748_C0.072,rd_out/uni/MB_1_A0.0748_C0.072_02000.png,0.07482758620689656,0.07241379310344828,0.334421768707483,0.2515907536270666
245,rd_out/uni/MB_1_A0.0772_C0.072,rd_out/uni/MB_1_A0.0772_C0.072_02000.png,0.07724137931034482,0.07241379310344828,0.33884920634920634,0.2179217091721467
246,rd_out/uni/MB_1_A0.0797_C0.072,rd_out/uni/MB_1_A0.0797_C0.072_02000.png,0.07965517241379311,0.07241379310344828,0.3573639455782313,0.30633714367146936
247,rd_out/uni/MB_1_A0.0821_C0.072,rd_out/uni/MB_1_A0.0821_C0.072_02000.png,0.08206896551724137,0.07241379310344828,0.369155328798186,0.4106751140988173
248,rd_out/uni/MB_1_A0.0845_C0.072,rd_out/uni/MB_1_A0.0845_C0.072_02000.png,0.08448275862068966,0.07241379310344828,0.3946371882086168,0.46762250940424605
249,rd_out/uni/MB_1_A0.0869_C0.072,rd_out/uni/MB_1_A0.0869_C0.072_02000.png,0.08689655172413792,0.07241379310344828,0.404421768707483,0.5890657956988061
250,rd_out/uni/MB_1_A0.0893_C0.072,rd_out/uni/MB_1_A0.0893_C0.072_02000.png,0.08931034482758621,0.07241379310344828,0.4205555555555555,0.561535760548606
251,rd_out/uni/MB_1_A0.0917_C0.072,rd_out/uni/MB_1_A0.0917_C0.072_02000.png,0.09172413793103447,0.07241379310344828,0.44768707482993203,0.6397849773092797
252,rd_out/uni/MB_1_A0.0941_C0.072,rd_out/uni/MB_1_A0.0941_C0.072_02000.png,0.09413793103448276,0.07241379310344828,0.4583560090702948,0.662038788802347
253,rd_out/uni/MB_1_A0.0966_C0.072,rd_out/uni/MB_1_A0.0966_C0.072_02000.png,0.09655172413793103,0.07241379310344828,0.4823356009070295,0.7797476771593993
254,rd_out/uni/MB_1_A0.0990_C0.072,rd_out/uni/MB_1_A0.0990_C0.072_02000.png,0.09896551724137932,0.07241379310344828,0.4914285714285714,0.6962089089798901
255,rd_out/uni/MB_1_A0.1014_C0.072,rd_out/uni/MB_1_A0.1014_C0.072_02000.png,0.1013793103448276,0.07241379310344828,0.5105952380952381,0.7337688927349353
256,rd_out/uni/MB_1_A0.1038_C0.072,rd_out/uni/MB_1_A0.1038_C0.072_02000.png,0.10379310344827587,0.07241379310344828,0.5342630385487528,0.8378796179766279
257,rd_out/uni/MB_1_A0.1062_C0.072,rd_out/uni/MB_1_A0.1062_C0.072_02000.png,0.10620689655172416,0.07241379310344828,0.5469160997732427,0.8511907624879009
258,rd_out/uni/MB_1_A0.1086_C0.072,rd_out/uni/MB_1_A0.1086_C0.072_02000.png,0.10862068965517242,0.07241379310344828,0.5652324263038548,0.8084621155771771
259,rd_out/uni/MB_1_A0.1110_C0.072,rd_out/uni/MB_1_A0.1110_C0.072_02000.png,0.1110344827586207,0.07241379310344828,0.6095975056689342,0.6831720736956544
260,rd_out/uni/MB_1_A0.1134_C0.072,rd_out/uni/MB_1_A0.1134_C0.072_02000.png,0.11344827586206895,0.07241379310344828,0.6222732426303855,0.5979896903783413
261,rd_out/uni/MB_1_A0.1159_C0.072,rd_out/uni/MB_1_A0.1159_C0.072_02000.png,0.11586206896551725,0.07241379310344828,0.6919501133786848,0.4122568502982208
262,rd_out/uni/MB_1_A0.1183_C0.072,rd_out/uni/MB_1_A0.1183_C0.072_02000.png,0.11827586206896552,0.07241379310344828,0.7640136054421769,0.2773162275769392
263,rd_out/uni/MB_1_A0.1207_C0.072,rd_out/uni/MB_1_A0.1207_C0.072_02000.png,0.1206896551724138,0.07241379310344828,0.859501133786848,0.2318012294713393
264,rd_out/uni/MB_1_A0.1231_C0.072,rd_out/uni/MB_1_A0.1231_C0.072_02000.png,0.12310344827586207,0.07241379310344828,0.941360544217687,0.21200476225557965
265,rd_out/uni/MB_1_A0.1255_C0.072,rd_out/uni/MB_1_A0.1255_C0.072_02000.png,0.12551724137931036,0.07241379310344828,0.9731519274376416,0.20568123771897465
266,rd_out/uni/MB_1_A0.1303_C0.072,rd_out/uni/MB_1_A0.1303_C0.072_02000.png,0.1303448275862069,0.07241379310344828,0.9932709750566894,0.18494949466454413
267,rd_out/uni/MB_1_A0.0700_C0.090,rd_out/uni/MB_1_A0.0700_C0.090_02000.png,0.07,0.08965517241379309,0.3534523809523809,0.3527471372685723
268,rd_out/uni/MB_1_A0.0724_C0.090,rd_out/uni/MB_1_A0.0724_C0.090_02000.png,0.07241379310344828,0.08965517241379309,0.3558730158730159,0.35565387970465034
269,rd_out/uni/MB_1_A0.0748_C0.090,rd_out/uni/MB_1_A0.0748_C0.090_02000.png,0.07482758620689656,0.08965517241379309,0.3662528344671202,0.3417740636513622
270,rd_out/uni/MB_1_A0.0772_C0.090,rd_out/uni/MB_1_A0.0772_C0.090_02000.png,0.07724137931034482,0.08965517241379309,0.374297052154195,0.32245191652369143
271,rd_out/uni/MB_1_A0.0797_C0.090,rd_out/uni/MB_1_A0.0797_C0.090_02000.png,0.07965517241379311,0.08965517241379309,0.3909863945578232,0.4447897850388981
272,rd_out/uni/MB_1_A0.0821_C0.090,rd_out/uni/MB_1_A0.0821_C0.090_02000.png,0.08206896551724137,0.08965517241379309,0.40729024943310654,0.5453626021535658
273,rd_out/uni/MB_1_A0.0845_C0.090,rd_out/uni/MB_1_A0.0845_C0.090_02000.png,0.08448275862068966,0.08965517241379309,0.42374149659863947,0.6079703276648328
274,rd_out/uni/MB_1_A0.0869_C0.090,rd_out/uni/MB_1_A0.0869_C0.090_02000.png,0.08689655172413792,0.08965517241379309,0.4390192743764173,0.5700207043319829
275,rd_out/uni/MB_1_A0.0893_C0.090,rd_out/uni/MB_1_A0.0893_C0.090_02000.png,0.08931034482758621,0.08965517241379309,0.45884353741496603,0.7081114212049665
276,rd_out/uni/MB_1_A0.0917_C0.090,rd_out/uni/MB_1_A0.0917_C0.090_02000.png,0.09172413793103447,0.08965517241379309,0.4845918367346938,0.7933939225511258
277,rd_out/uni/MB_1_A0.0941_C0.090,rd_out/uni/MB_1_A0.0941_C0.090_02000.png,0.09413793103448276,0.08965517241379309,0.4948809523809524,0.702887910311706
278,rd_out/uni/MB_1_A0.0966_C0.090,rd_out/uni/MB_1_A0.0966_C0.090_02000.png,0.09655172413793103,0.08965517241379309,0.5215986394557823,0.8260636833117584
279,rd_out/uni/MB_1_A0.0990_C0.090,rd_out/uni/MB_1_A0.0990_C0.090_02000.png,0.09896551724137932,0.08965517241379309,0.5292857142857144,0.8178490412348072
280,rd_out/uni/MB_1_A0.1014_C0.090,rd_out/uni/MB_1_A0.1014_C0.090_02000.png,0.1013793103448276,0.08965517241379309,0.5528174603174604,0.760667079014935
281,rd_out/uni/MB_1_A0.1038_C0.090,rd_out/uni/MB_1_A0.1038_C0.090_02000.png,0.10379310344827587,0.08965517241379309,0.5740702947845805,0.8505497972763947
282,rd_out/uni/MB_1_A0.1062_C0.090,rd_out/uni/MB_1_A0.1062_C0.090_02000.png,0.10620689655172416,0.08965517241379309,0.5930498866213152,0.6519191168720615
283,rd_out/uni/MB_1_A0.1086_C0.090,rd_out/uni/MB_1_A0.1086_C0.090_02000.png,0.10862068965517242,0.08965517241379309,0.615498866213152,0.7380840267648487
284,rd_out/uni/MB_1_A0.1110_C0.090,rd_out/uni/MB_1_A0.1110_C0.090_02000.png,0.1110344827586207,0.08965517241379309,0.6500113378684808,0.5277817651902901
285,rd_out/uni/MB_1_A0.1134_C0.090,rd_out/uni/MB_1_A0.1134_C0.090_02000.png,0.11344827586206895,0.08965517241379309,0.7209070294784581,0.3540806781810876
286,rd_out/uni/MB_1_A0.1159_C0.090,rd_out/uni/MB_1_A0.1159_C0.090_02000.png,0.11586206896551725,0.08965517241379309,0.8052154195011338,0.2408580400106839
287,rd_out/uni/MB_1_A0.1183_C0.090,rd_out/uni/MB_1_A0.1183_C0.090_02000.png,0.11827586206896552,0.08965517241379309,0.8984863945578232,0.21575147637263825
288,rd_out/uni/MB_1_A0.1207_C0.090,rd_out/uni/MB_1_A0.1207_C0.090_02000.png,0.1206896551724138,0.08965517241379309,0.9710884353741496,0.20162990289957872
289,rd_out/uni/MB_1_A0.0700_C0.107,rd_out/uni/MB_1_A0.0700_C0.107_02000.png,0.07,0.10689655172413792,0.3897278911564626,0.5223600498828962
290,rd_out/uni/MB_1_A0.0724_C0.107,rd_out/uni/MB_1_A0.0724_C0.107_02000.png,0.07241379310344828,0.10689655172413792,0.38268707482993203,0.3957932861434722
291,rd_out/uni/MB_1_A0.0748_C0.107,rd_out/uni/MB_1_A0.0748_C0.107_02000.png,0.07482758620689656,0.10689655172413792,0.3980498866213152,0.4995197742839918
292,rd_out/uni/MB_1_A0.0772_C0.107,rd_out/uni/MB_1_A0.0772_C0.107_02000.png,0.07724137931034482,0.10689655172413792,0.41,0.4887831370637068
293,rd_out/uni/MB_1_A0.0797_C0.107,rd_out/uni/MB_1_A0.0797_C0.107_02000.png,0.07965517241379311,0.10689655172413792,0.4267913832199545,0.5377909635935231
294,rd_out/uni/MB_1_A0.0821_C0.107,rd_out/uni/MB_1_A0.0821_C0.107_02000.png,0.08206896551724137,0.10689655172413792,0.4416439909297053,0.5794859646171131
295,rd_out/uni/MB_1_A0.0845_C0.107,rd_out/uni/MB_1_A0.0845_C0.107_02000.png,0.08448275862068966,0.10689655172413792,0.4634126984126984,0.6277182850090293
296,rd_out/uni/MB_1_A0.0869_C0.107,rd_out/uni/MB_1_A0.0869_C0.107_02000.png,0.08689655172413792,0.10689655172413792,0.4703344671201814,0.7069481941770608
297,rd_out/uni/MB_1_A0.0893_C0.107,rd_out/uni/MB_1_A0.0893_C0.107_02000.png,0.08931034482758621,0.10689655172413792,0.491530612244898,0.7858500740153065
298,rd_out/uni/MB_1_A0.0917_C0.107,rd_out/uni/MB_1_A0.0917_C0.107_02000.png,0.09172413793103447,0.10689655172413792,0.5163662131519274,0.8299735161247046
299,rd_out/uni/MB_1_A0.0941_C0.107,rd_out/uni/MB_1_A0.0941_C0.107_02000.png,0.09413793103448276,0.10689655172413792,0.5345578231292517,0.7843100637399034
300,rd_out/uni/MB_1_A0.0966_C0.107,rd_out/uni/MB_1_A0.0966_C0.107_02000.png,0.09655172413793103,0.10689655172413792,0.5511961451247166,0.8414784863573384
301,rd_out/uni/MB_1_A0.0990_C0.107,rd_out/uni/MB_1_A0.0990_C0.107_02000.png,0.09896551724137932,0.10689655172413792,0.5609410430839001,0.7411706814569488
302,rd_out/uni/MB_1_A0.1014_C0.107,rd_out/uni/MB_1_A0.1014_C0.107_02000.png,0.1013793103448276,0.10689655172413792,0.6013208616780046,0.6772209628299006
303,rd_out/uni/MB_1_A0.1038_C0.107,rd_out/uni/MB_1_A0.1038_C0.107_02000.png,0.10379310344827587,0.10689655172413792,0.6161394557823129,0.7574901561211718
304,rd_out/uni/MB_1_A0.1062_C0.107,rd_out/uni/MB_1_A0.1062_C0.107_02000.png,0.10620689655172416,0.10689655172413792,0.6472108843537415,0.5105777382136816
305,rd_out/uni/MB_1_A0.1086_C0.107,rd_out/uni/MB_1_A0.1086_C0.107_02000.png,0.10862068965517242,0.10689655172413792,0.6698129251700681,0.5911250843353102
306,rd_out/uni/MB_1_A0.1110_C0.107,rd_out/uni/MB_1_A0.1110_C0.107_02000.png,0.1110344827586207,0.10689655172413792,0.7518083900226757,0.3008909967453738
307,rd_out/uni/MB_1_A0.1134_C0.107,rd_out/uni/MB_1_A0.1134_C0.107_02000.png,0.11344827586206895,0.10689655172413792,0.8507936507936509,0.2052822562257264
308,rd_out/uni/MB_1_A0.1159_C0.107,rd_out/uni/MB_1_A0.1159_C0.107_02000.png,0.11586206896551725,0.10689655172413792,0.932874149659864,0.17380778871504166
309,rd_out/uni/MB_1_A0.1183_C0.107,rd_out/uni/MB_1_A0.1183_C0.107_02000.png,0.11827586206896552,0.10689655172413792,0.98781179138322,0.19049324350377528
310,rd_out/uni/MB_1_A0.0700_C0.124,rd_out/uni/MB_1_A0.0700_C0.124_02000.png,0.07,0.12413793103448276,0.4229988662131519,0.6341902837160389
311,rd_out/uni/MB_1_A0.0724_C0.124,rd_out/uni/MB_1_A0.0724_C0.124_02000.png,0.07241379310344828,0.12413793103448276,0.4218480725623583,0.6630998477055711
312,rd_out/uni/MB_1_A0.0748_C0.124,rd_out/uni/MB_1_A0.0748_C0.124_02000.png,0.07482758620689656,0.12413793103448276,0.4184863945578231,0.4794872003906434
313,rd_out/uni/MB_1_A0.0772_C0.124,rd_out/uni/MB_1_A0.0772_C0.124_02000.png,0.07724137931034482,0.12413793103448276,0.4424263038548753,0.6441268921851533
314,rd_out/uni/MB_1_A0.0797_C0.124,rd_out/uni/MB_1_A0.0797_C0.124_02000.png,0.07965517241379311,0.12413793103448276,0.4587244897959184,0.6805825612700656
315,rd_out/uni/MB_1_A0.0821_C0.124,rd_out/uni/MB_1_A0.0821_C0.124_02000.png,0.08206896551724137,0.12413793103448276,0.4754421768707483,0.6278268466253357
316,rd_out/uni/MB_1_A0.0845_C0.124,rd_out/uni/MB_1_A0.0845_C0.124_02000.png,0.08448275862068966,0.12413793103448276,0.4915362811791383,0.7727732614477374
317,rd_out/uni/MB_1_A0.0869_C0.124,rd_out/uni/MB_1_A0.0869_C0.124_02000.png,0.08689655172413792,0.12413793103448276,0.5136961451247166,0.8334342818235045
318,rd_out/uni/MB_1_A0.0893_C0.124,rd_out/uni/MB_1_A0.0893_C0.124_02000.png,0.08931034482758621,0.12413793103448276,0.5353004535147392,0.8350786909257667
319,rd_out/uni/MB_1_A0.0917_C0.124,rd_out/uni/MB_1_A0.0917_C0.124_02000.png,0.09172413793103447,0.12413793103448276,0.545124716553288,0.8708915695085113
320,rd_out/uni/MB_1_A0.0941_C0.124,rd_out/uni/MB_1_A0.0941_C0.124_02000.png,0.09413793103448276,0.12413793103448276,0.557936507936508,0.8093937219646492
321,rd_out/uni/MB_1_A0.0966_C0.124,rd_out/uni/MB_1_A0.0966_C0.124_02000.png,0.09655172413793103,0.12413793103448276,0.5917517006802722,0.6638166399679818
322,rd_out/uni/MB_1_A0.0990_C0.124,rd_out/uni/MB_1_A0.0990_C0.124_02000.png,0.09896551724137932,0.12413793103448276,0.6141780045351474,0.6029617417170436
323,rd_out/uni/MB_1_A0.1014_C0.124,rd_out/uni/MB_1_A0.1014_C0.124_02000.png,0.1013793103448276,0.12413793103448276,0.6259977324263039,0.6037888756048388
324,rd_out/uni/MB_1_A0.1038_C0.124,rd_out/uni/MB_1_A0.1038_C0.124_02000.png,0.10379310344827587,0.12413793103448276,0.6529591836734694,0.6305336220915247
325,rd_out/uni/MB_1_A0.1062_C0.124,rd_out/uni/MB_1_A0.1062_C0.124_02000.png,0.10620689655172416,0.12413793103448276,0.6955668934240362,0.5110935523828393
326,rd_out/uni/MB_1_A0.1086_C0.124,rd_out/uni/MB_1_A0.1086_C0.124_02000.png,0.10862068965517242,0.12413793103448276,0.7970238095238095,0.3374770785639249
327,rd_out/uni/MB_1_A0.1110_C0.124,rd_out/uni/MB_1_A0.1110_C0.124_02000.png,0.1110344827586207,0.12413793103448276,0.9077551020408164,0.2121457865692048
328,rd_out/uni/MB_1_A0.0700_C0.141,rd_out/uni/MB_1_A0.0700_C0.141_02000.png,0.07,0.14137931034482756,0.44400226757369615,0.6733703363646579
329,rd_out/uni/MB_1_A0.0724_C0.141,rd_out/uni/MB_1_A0.0724_C0.141_02000.png,0.07241379310344828,0.14137931034482756,0.4509580498866213,0.699206410027247
330,rd_out/uni/MB_1_A0.0748_C0.141,rd_out/uni/MB_1_A0.0748_C0.141_02000.png,0.07482758620689656,0.14137931034482756,0.4517630385487528,0.8400638910794493
331,rd_out/uni/MB_1_A0.0772_C0.141,rd_out/uni/MB_1_A0.0772_C0.141_02000.png,0.07724137931034482,0.14137931034482756,0.471984126984127,0.7410010336885016
332,rd_out/uni/MB_1_A0.0797_C0.141,rd_out/uni/MB_1_A0.0797_C0.141_02000.png,0.07965517241379311,0.14137931034482756,0.4913151927437642,0.7685352742286735
